,時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
1379,2022-07-29 17:45:00,70,65,40,25,15,20,30,20,4,Friday,False
1380,2022-07-29 18:00:00,70,65,55,20,20,15,15,30,4,Friday,False
1381,2022-07-29 18:15:00,70,65,55,20,20,20,25,20,4,Friday,False
1382,2022-07-29 18:30:00,70,60,55,20,15,25,30,15,4,Friday,False
1383,2022-07-29 18:45:00,70,55,40,20,15,20,20,20,4,Friday,False
1384,2022-07-29 19:00:00,70,50,40,20,15,20,20,15,4,Friday,False
1385,2022-07-29 19:15:00,75,50,45,15,10,20,15,20,4,Friday,False
1386,2022-07-29 19:30:00,80,60,50,15,5,20,20,20,4,Friday,False
1387,2022-07-29 19:45:00,80,60,50,0,5,20,0,20,4,Friday,False
1388,2022-07-29 20:00:00,0,60,50,0,10,20,0,15,4,Friday,False
1389,2022-07-29 20:15:00,0,0,50,0,10,15,0,15,4,Friday,False
1390,2022-07-29 20:30:00,0,0,0,0,15,10,0,20,4,Friday,False
1391,2022-07-29 20:45:00,0,0,0,0,10,0,0,25,4,Friday,False
